"","site","sampling.year","id","visit.type","photo","pft","NCRS.code","soil.pH","soil.cec","soil.no3n","soil.phos","soil.potassium","total.leaf.area","dry.wgt","n.leaf","c.leaf","sla","n.area","cn.leaf","d13C","d15n","norm.precip","norm.spei","norm.aridity","month.precip","spei","aridity","chi"
"310","Harris_2020_03",2020,"Harris_i_04","i","c4","c4_graminoid","SOHA",7.8,129,5,5,183,29.64,0.2125,1.46,43.26,139.49,203.66,29.63,-13.22,-1.14,134.366,-1.02453390567653,0.770009985729794,666.168,0.375767766314631,8.34764063708543,0.0393775625270501
"311","Harris_2020_03",2020,"Harris_i_05","i","c4","c4_graminoid","SOHA",7.8,129,5,5,183,16.41,0.1108,2.01,44.1,148.06,297.6,21.94,-13.18,0.2,134.366,-1.02453390567653,0.770009985729794,666.168,0.375767766314631,8.34764063708543,0.0375745242652137
"312","Harris_2020_03",2020,"Harris_i_06","i","c4","c4_graminoid","SOHA",7.8,129,5,5,183,43.31,0.3672,1.14,42.41,117.95,134.46,37.2,-13.08,0.37,134.366,-1.02453390567653,0.770009985729794,666.168,0.375767766314631,8.34764063708543,0.033067568037721
"313","Harris_2020_03",2020,"Harris_i_07","i","c3","c3_forb","AMAR2",7.8,129,5,5,183,2.02,0.0268,2.1,39.3,75.41,158.36,18.71,-31.07,8.7,134.366,-1.02453390567653,0.770009985729794,666.168,0.375767766314631,8.34764063708543,0.858839360159081
"314","Harris_2020_03",2020,"Harris_i_08","i","c3","c3_forb","AMAR2",7.8,129,5,5,183,2.26,0.0315,2.21,36.09,71.61,158.26,16.33,-30.41,8.58,134.366,-1.02453390567653,0.770009985729794,666.168,0.375767766314631,8.34764063708543,0.828002749451529
"315","Harris_2020_03",2020,"Harris_i_09","i","c3","c3_forb","AMAR2",7.8,129,5,5,183,4,0.057,2.04,37.61,70.22,143.25,18.44,-30.89,5.74,134.366,-1.02453390567653,0.770009985729794,666.168,0.375767766314631,8.34764063708543,0.850425209956804
"316","Harris_2020_03",2020,"Harris_i_10","i","c3","c3_forb","HEAN 3",7.8,129,5,5,183,14.97,0.2129,2.22,40.26,70.3,156.07,18.14,-31.59,10.06,134.366,-1.02453390567653,0.770009985729794,666.168,0.375767766314631,8.34764063708543,0.883164475516066
"317","Harris_2020_03",2020,"Harris_i_11","i","c3","c3_forb","HEAN 3",7.8,129,5,5,183,23.2,0.3936,1.92,37.55,58.93,113.15,19.56,-30.87,9.88,134.366,-1.02453390567653,0.770009985729794,666.168,0.375767766314631,8.34764063708543,0.849490497315857
"318","Harris_2020_03",2020,"Harris_i_12","i","c3","c3_forb","HEAN 3",7.8,129,5,5,183,16.97,0.2755,2.36,41.5,61.6,145.38,17.58,-31.47,10.45,134.366,-1.02453390567653,0.770009985729794,666.168,0.375767766314631,8.34764063708543,0.877548669002902
"319","Harris_2020_03",2020,"Harris_i_13","i","c4","c4_graminoid","SOHA",7.8,129,5,5,183,3.28,0.0296,0.91,40.81,110.78,100.81,44.85,-12.83,1.34,134.366,-1.02453390567653,0.770009985729794,666.168,0.375767766314631,8.34764063708543,0.0218041723094918
"320","Harris_2020_03",2020,"Harris_i_14","i","c4","c4_graminoid","SOHA",7.8,129,5,5,183,6.24,0.0497,1.14,42.69,125.45,143.01,37.45,-12.94,0.84,134.366,-1.02453390567653,0.770009985729794,666.168,0.375767766314631,8.34764063708543,0.0267593635089383
"321","Harris_2020_03",2020,"Harris_i_15","i","c4","c4_graminoid","SOHA",7.8,129,5,5,183,2.73,0.0212,1.32,39.06,129.01,170.29,29.59,-13.47,0.64,134.366,-1.02453390567653,0.770009985729794,666.168,0.375767766314631,8.34764063708543,0.0506498642914752
"322","Harris_2020_03",2020,"Harris_p_1a","p","c4","c4_graminoid","SOHA",7.3,169,1,3,212,0.39,0.0088,1.63,48.62,44.48,72.5,29.83,-13.84,6.88,121.412,-1.65481044610274,0.6898702956445,489.692,-0.0332323395227542,5.09680159033033,0.0673433595295168
"323","Harris_2020_03",2020,"Harris_p_1b","p","c3","c3_forb","AMAR2",7.3,169,1,3,212,2.3,0.0318,1.78,37.94,72.17,128.46,21.31,-31.19,-0.12,121.412,-1.65481044610274,0.6898702956445,489.692,-0.0332323395227542,5.09680159033033,0.864450530634563
"324","Harris_2020_03",2020,"Harris_p_1c","p","c3","c3_forb",NA,7.3,169,1,3,212,3.44,0.0309,1.57,46.5,111.42,174.93,29.62,-29.94,1.93,121.412,-1.65481044610274,0.6898702956445,489.692,-0.0332323395227542,5.09680159033033,0.806068924848915
"325","Harris_2020_03",2020,"Harris_p_2a","p","c4","c4_graminoid","SOHA",7.3,169,1,3,212,0.48,0.0126,1.83,43.88,37.94,69.43,23.98,-13.73,2.71,121.412,-1.65481044610274,0.6898702956445,489.692,-0.0332323395227542,5.09680159033033,0.0623791201874301
"326","Harris_2020_03",2020,"Harris_p_2b","p","c3","c3_forb","AMAR2",7.3,169,1,3,212,1.36,0.016,2.01,40.47,85.22,171.29,20.13,-30.81,1.07,121.412,-1.65481044610274,0.6898702956445,489.692,-0.0332323395227542,5.09680159033033,0.846686590855406
"327","Harris_2020_03",2020,"Harris_p_2c","p","c4","c4_graminoid","SOHA",7.3,169,1,3,212,2.2,0.0265,0.98,43.8,83.19,81.53,44.69,-12.8,2.17,121.412,-1.65481044610274,0.6898702956445,489.692,-0.0332323395227542,5.09680159033033,0.0204529481791713
"328","Harris_2020_03",2020,"Harris_p_3a","p","c4","c4_graminoid","SOHA",7.3,169,1,3,212,5.63,0.0638,0.52,43,88.21,45.87,82.69,-13.17,0.1,121.412,-1.65481044610274,0.6898702956445,489.692,-0.0332323395227542,5.09680159033033,0.0371237875385195
"329","Harris_2020_03",2020,"Harris_p_3b","p","c3","c3_forb",NA,7.3,169,1,3,212,2.75,0.0354,1.19,47.25,77.75,92.52,39.71,-31.4,0.35,121.412,-1.65481044610274,0.6898702956445,489.692,-0.0332323395227542,5.09680159033033,0.874273424466295
"330","Harris_2020_03",2020,"Harris_p_3c","p","c3","c3_forb",NA,7.3,169,1,3,212,2.32,0.014,1.76,46.59,165.47,291.23,26.47,-29.74,-0.55,121.412,-1.65481044610274,0.6898702956445,489.692,-0.0332323395227542,5.09680159033033,0.796741827617048
"331","Harris_2020_03",2020,"Harris_p_4a","p","c4","c4_graminoid","SOHA",7.3,169,1,3,212,2.13,0.0305,1.27,44.2,69.95,88.84,34.8,-13.54,4.58,121.412,-1.65481044610274,0.6898702956445,489.692,-0.0332323395227542,5.09680159033033,0.0538071326468346
"332","Harris_2020_03",2020,"Harris_p_5a","p","c4","c4_graminoid","SOHA",7.3,169,1,3,212,1.32,0.018,1.32,43.51,73.37,96.85,32.96,-12.99,6.33,121.412,-1.65481044610274,0.6898702956445,489.692,-0.0332323395227542,5.09680159033033,0.029012088265507
"333","Harris_2020_03",2020,"Harris_p_5b","p","c3","c3_forb","AMAR2",7.3,169,1,3,212,2.79,0.0238,1.92,38.77,117.24,225.1,20.19,-31.14,4.51,121.412,-1.65481044610274,0.6898702956445,489.692,-0.0332323395227542,5.09680159033033,0.86211237401716
"334","Harris_2020_03",2020,"Harris_p_mes","p","c3","c3_shrub","PRGL2",7.3,169,1,3,212,10.33,0.1001,3.66,46.23,103.18,377.64,12.63,-29.44,-0.78,121.412,-1.65481044610274,0.6898702956445,489.692,-0.0332323395227542,5.09680159033033,0.782758389281327
"335","Harris_2020_03",2021,"Harris_i_01","i","c3","c3_forb","AMPS",7.7,154,5,5,212,14.271,0.0876,NA,NA,162.9109589,NA,NA,NA,NA,134.62,-0.538251321875316,0.824072772861289,950.6085,0.17826773823997,12.7274665581944,NA
"336","Harris_2020_03",2021,"Harris_i_02","i","c3","c3_forb","AMPS",7.7,154,5,5,212,5.537,0.0351,NA,NA,157.7492877,NA,NA,NA,NA,134.62,-0.538251321875316,0.824072772861289,950.6085,0.17826773823997,12.7274665581944,NA
"337","Harris_2020_03",2021,"Harris_i_03","i","c3","c3_forb","AMPS",7.7,154,5,5,212,12.146,0.0746,NA,NA,162.8150134,NA,NA,NA,NA,134.62,-0.538251321875316,0.824072772861289,950.6085,0.17826773823997,12.7274665581944,NA
"338","Harris_2020_03",2021,"Harris_i_04","i","c4","c4_graminoid","SOHA",7.7,154,5,5,212,59.788,0.2735,NA,NA,218.6032907,NA,NA,NA,NA,134.62,-0.538251321875316,0.824072772861289,950.6085,0.17826773823997,12.7274665581944,NA
"339","Harris_2020_03",2021,"Harris_i_05","i","c4","c4_graminoid","SOHA",7.7,154,5,5,212,32.753,0.1426,NA,NA,229.684432,NA,NA,NA,NA,134.62,-0.538251321875316,0.824072772861289,950.6085,0.17826773823997,12.7274665581944,NA
"340","Harris_2020_03",2021,"Harris_i_06","i","c4","c4_graminoid","SOHA",7.7,154,5,5,212,NA,0.3191,NA,NA,NA,NA,NA,NA,NA,134.62,-0.538251321875316,0.824072772861289,950.6085,0.17826773823997,12.7274665581944,NA
"341","Harris_2020_03",2021,"Harris_i_07","i",NA,"_graminoid","CYDA",7.7,154,5,5,212,18.55,0.1159,NA,NA,160.0517688,NA,NA,NA,NA,134.62,-0.538251321875316,0.824072772861289,950.6085,0.17826773823997,12.7274665581944,NA
"342","Harris_2020_03",2021,"Harris_i_08","i",NA,"_graminoid","CYDA",7.7,154,5,5,212,17.227,0.1321,NA,NA,130.4087812,NA,NA,NA,NA,134.62,-0.538251321875316,0.824072772861289,950.6085,0.17826773823997,12.7274665581944,NA
"343","Harris_2020_03",2021,"Harris_i_09","i",NA,"_graminoid","CYDA",7.7,154,5,5,212,13.389,0.1253,NA,NA,106.8555467,NA,NA,NA,NA,134.62,-0.538251321875316,0.824072772861289,950.6085,0.17826773823997,12.7274665581944,NA
"344","Harris_2020_03",2021,"Harris_i_10","i","c3","c3_forb","MIQU2",7.7,154,5,5,212,2.487,0.1717,NA,NA,14.4845661,NA,NA,NA,NA,134.62,-0.538251321875316,0.824072772861289,950.6085,0.17826773823997,12.7274665581944,NA
"345","Harris_2020_03",2021,"Harris_i_11","i","c3","c3_forb","MIQU2",7.7,154,5,5,212,NA,0.1177,NA,NA,NA,NA,NA,NA,NA,134.62,-0.538251321875316,0.824072772861289,950.6085,0.17826773823997,12.7274665581944,NA
"346","Harris_2020_03",2021,"Harris_i_12","i","c3","c3_forb","MIQU2",7.7,154,5,5,212,NA,0.1191,NA,NA,NA,NA,NA,NA,NA,134.62,-0.538251321875316,0.824072772861289,950.6085,0.17826773823997,12.7274665581944,NA
"347","Harris_2020_03",2021,"Harris_i_13","i","c3","c3_tree","PRGL5",7.7,154,5,5,212,42.04,0.2868,NA,NA,146.5829847,NA,NA,NA,NA,134.62,-0.538251321875316,0.824072772861289,950.6085,0.17826773823997,12.7274665581944,NA
"348","Harris_2020_03",2021,"Harris_i_14","i","c3","c3_tree","PRGL6",7.7,154,5,5,212,43.236,0.3679,NA,NA,117.5210655,NA,NA,NA,NA,134.62,-0.538251321875316,0.824072772861289,950.6085,0.17826773823997,12.7274665581944,NA
"349","Harris_2020_03",2021,"Harris_i_15","i",NA,NA,NA,7.7,154,5,5,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.62,-0.538251321875316,0.824072772861289,950.6085,0.17826773823997,12.7274665581944,NA
"350","Harris_2020_03",2021,"Harris_p_1a","p","c4","c4_graminoid","CYDA",7.7,117,1,2,198,14.283,0.123,NA,NA,116.1219512,NA,NA,NA,NA,134.366,-1.02453390567653,0.770009985729794,1606.901,1.47418993453844,17.4916814768867,NA
"351","Harris_2020_03",2021,"Harris_p_2a","p","c4","c4_graminoid","CYDA",7.7,117,1,2,198,12.713,0.1291,NA,NA,98.47405112,NA,NA,NA,NA,134.366,-1.02453390567653,0.770009985729794,1606.901,1.47418993453844,17.4916814768867,NA
"352","Harris_2020_03",2021,"Harris_p_2b","p","c3","c3_forb",NA,7.7,117,1,2,198,5.78,0.0601,NA,NA,96.17304493,NA,NA,NA,NA,134.366,-1.02453390567653,0.770009985729794,1606.901,1.47418993453844,17.4916814768867,NA
"353","Harris_2020_03",2021,"Harris_p_2c","p","c4","c4_graminoid","SOHA",7.7,117,1,2,198,NA,0.1499,NA,NA,NA,NA,NA,NA,NA,134.366,-1.02453390567653,0.770009985729794,1606.901,1.47418993453844,17.4916814768867,NA
"354","Harris_2020_03",2021,"Harris_p_3a","p","c4","c4_graminoid","SOHA",7.7,117,1,2,198,22.447,0.1778,NA,NA,126.2485939,NA,NA,NA,NA,134.366,-1.02453390567653,0.770009985729794,1606.901,1.47418993453844,17.4916814768867,NA
"355","Harris_2020_03",2021,"Harris_p_3b","p","c3","c3_graminoid","CYDA",7.7,117,1,2,198,6.596,0.0689,NA,NA,95.7329463,NA,NA,NA,NA,134.366,-1.02453390567653,0.770009985729794,1606.901,1.47418993453844,17.4916814768867,NA
"356","Harris_2020_03",2021,"Harris_p_3c","p","c3","c3_forb","MIQU2",7.7,117,1,2,198,12.611,0.1872,NA,NA,67.36645299,NA,NA,NA,NA,134.366,-1.02453390567653,0.770009985729794,1606.901,1.47418993453844,17.4916814768867,NA
"357","Harris_2020_03",2021,"Harris_p_4a","p","c4","c4_graminoid","SOHA",7.7,117,1,2,198,19.577,0.1833,NA,NA,106.8030551,NA,NA,NA,NA,134.366,-1.02453390567653,0.770009985729794,1606.901,1.47418993453844,17.4916814768867,NA
"358","Harris_2020_03",2021,"Harris_p_4b","p","c3","c3_graminoid","CYDA",7.7,117,1,2,198,11.689,0.1474,NA,NA,79.30122117,NA,NA,NA,NA,134.366,-1.02453390567653,0.770009985729794,1606.901,1.47418993453844,17.4916814768867,NA
"359","Harris_2020_03",2021,"Harris_p_5a","p","c3","c3_graminoid","CYDA",7.7,117,1,2,198,12.469,0.1547,NA,NA,80.60116354,NA,NA,NA,NA,134.366,-1.02453390567653,0.770009985729794,1606.901,1.47418993453844,17.4916814768867,NA
"360","Harris_2020_03",2021,"Harris_p_5b","p",NA,NA,NA,7.7,117,1,2,198,NA,0.0499,NA,NA,NA,NA,NA,NA,NA,134.366,-1.02453390567653,0.770009985729794,1606.901,1.47418993453844,17.4916814768867,NA
"361","Harris_2020_03",2021,"Harris_p_5c","p","c3","c3_forb","RHAM",7.7,117,1,2,198,13.158,0.08,NA,NA,164.475,NA,NA,NA,NA,134.366,-1.02453390567653,0.770009985729794,1606.901,1.47418993453844,17.4916814768867,NA
"362","Harris_2020_03",2021,"Harris_p_5d","p","c4","c4_graminoid","SOHA",7.7,117,1,2,198,21.34,0.1365,NA,NA,156.3369963,NA,NA,NA,NA,134.366,-1.02453390567653,0.770009985729794,1606.901,1.47418993453844,17.4916814768867,NA
"363","Hays_2021_54",2021,"Hays_i_01","i","c3","c3_forb","SOEL",7.7,236,59,11,455,30.783,0.29,NA,NA,106.1482759,NA,NA,NA,NA,131.318,0.164820759132169,0.7958320436381,61.468,0.931842581661338,0.762494735886501,NA
"364","Hays_2021_54",2021,"Hays_i_02","i","c3","c3_forb","SOEL",7.7,236,59,11,455,18.067,0.1727,NA,NA,104.6149392,NA,NA,NA,NA,131.318,0.164820759132169,0.7958320436381,61.468,0.931842581661338,0.762494735886501,NA
"365","Hays_2021_54",2021,"Hays_i_03","i","c3","c3_forb","SOEL",7.7,236,59,11,455,14.623,0.1434,NA,NA,101.9735007,NA,NA,NA,NA,131.318,0.164820759132169,0.7958320436381,61.468,0.931842581661338,0.762494735886501,NA
"366","Hays_2021_54",2021,"Hays_i_04","i","c3","c3_forb","RACO3",7.7,236,59,11,455,NA,0.0874,NA,NA,NA,NA,NA,NA,NA,131.318,0.164820759132169,0.7958320436381,61.468,0.931842581661338,0.762494735886501,NA
"367","Hays_2021_54",2021,"Hays_i_05","i","c3","c3_forb","RACO3",7.7,236,59,11,455,NA,0.1317,NA,NA,NA,NA,NA,NA,NA,131.318,0.164820759132169,0.7958320436381,61.468,0.931842581661338,0.762494735886501,NA
"368","Hays_2021_54",2021,"Hays_i_06","i",NA,NA,NA,7.7,236,59,11,455,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.318,0.164820759132169,0.7958320436381,61.468,0.931842581661338,0.762494735886501,NA
"369","Hays_2021_54",2021,"Hays_i_07","i","c3","c3_tree","PRGL7",7.7,236,59,11,455,43.276,0.4816,NA,NA,89.85880399,NA,NA,NA,NA,131.318,0.164820759132169,0.7958320436381,61.468,0.931842581661338,0.762494735886501,NA
"370","Hays_2021_54",2021,"Hays_i_08","i","c3","c3_tree","PRGL8",7.7,236,59,11,455,32.094,0.5491,NA,NA,58.44837006,NA,NA,NA,NA,131.318,0.164820759132169,0.7958320436381,61.468,0.931842581661338,0.762494735886501,NA
"371","Hays_2021_54",2021,"Hays_i_09","i","c3","c3_tree","PRGL9",7.7,236,59,11,455,25.834,0.5796,NA,NA,44.5721187,NA,NA,NA,NA,131.318,0.164820759132169,0.7958320436381,61.468,0.931842581661338,0.762494735886501,NA
"372","Hays_2021_54",2021,"Hays_i_10","i","c4","c4_graminoid",NA,7.7,236,59,11,455,13.586,0.1829,NA,NA,74.28102788,NA,NA,NA,NA,131.318,0.164820759132169,0.7958320436381,61.468,0.931842581661338,0.762494735886501,NA
"373","Hays_2021_54",2021,"Hays_i_11","i","c4","c4_graminoid",NA,7.7,236,59,11,455,14.257,0.1505,NA,NA,94.73089701,NA,NA,NA,NA,131.318,0.164820759132169,0.7958320436381,61.468,0.931842581661338,0.762494735886501,NA
"374","Hays_2021_54",2021,"Hays_i_12","i","c4","c4_graminoid",NA,7.7,236,59,11,455,11.763,NA,NA,NA,NA,NA,NA,NA,NA,131.318,0.164820759132169,0.7958320436381,61.468,0.931842581661338,0.762494735886501,NA
"375","Hays_2021_54",2021,"Hays_i_13","i","c3","c3_forb","EUMA8",7.7,236,59,11,455,32.112,0.16,NA,NA,200.7,NA,NA,NA,NA,131.318,0.164820759132169,0.7958320436381,61.468,0.931842581661338,0.762494735886501,NA
"376","Hays_2021_54",2021,"Hays_i_14","i","c3","c3_forb","EUMA9",7.7,236,59,11,455,27.675,0.1326,NA,NA,208.7104072,NA,NA,NA,NA,131.318,0.164820759132169,0.7958320436381,61.468,0.931842581661338,0.762494735886501,NA
"377","Hays_2021_54",2021,"Hays_i_15","i","c3","c3_forb","EUMA10",7.7,236,59,11,455,24.258,0.1184,NA,NA,204.8817568,NA,NA,NA,NA,131.318,0.164820759132169,0.7958320436381,61.468,0.931842581661338,0.762494735886501,NA
"378","Kerr_2020_03",2021,"Kerr_i_01","i","c3","c3_forb","SOEL",7.6,191,29,15,480,19.652,0.1608,NA,NA,122.2139303,NA,NA,NA,NA,134.62,0.908263851663257,0.845613053704862,84.709,1.55054762069872,1.11410257460031,NA
"379","Kerr_2020_03",2021,"Kerr_i_02","i","c3","c3_forb","SOEL",7.6,191,29,15,480,12.098,0.0873,NA,NA,138.5796105,NA,NA,NA,NA,134.62,0.908263851663257,0.845613053704862,84.709,1.55054762069872,1.11410257460031,NA
"380","Kerr_2020_03",2021,"Kerr_i_03","i","c3","c3_forb","RACO3",7.6,191,29,15,480,36.018,0.3507,NA,NA,102.7031651,NA,NA,NA,NA,134.62,0.908263851663257,0.845613053704862,84.709,1.55054762069872,1.11410257460031,NA
"381","Kerr_2020_03",2021,"Kerr_i_04","i","c3","c3_forb","RACO3",7.6,191,29,15,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.62,0.908263851663257,0.845613053704862,84.709,1.55054762069872,1.11410257460031,NA
"382","Kerr_2020_03",2021,"Kerr_i_05","i","c3","c3_forb","SOEL",7.6,191,29,15,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.62,0.908263851663257,0.845613053704862,84.709,1.55054762069872,1.11410257460031,NA
"383","Kerr_2020_03",2021,"Kerr_i_06","i","c3","c3_forb","RACO3",7.6,191,29,15,480,NA,0.1415,NA,NA,NA,NA,NA,NA,NA,134.62,0.908263851663257,0.845613053704862,84.709,1.55054762069872,1.11410257460031,NA
"384","Kerr_2020_03",2021,"Kerr_i_07","i","c3","c3_forb",NA,7.6,191,29,15,480,58.516,0.4769,NA,NA,122.7007758,NA,NA,NA,NA,134.62,0.908263851663257,0.845613053704862,84.709,1.55054762069872,1.11410257460031,NA
"385","Kerr_2020_03",2021,"Kerr_i_08","i","c3","c3_forb",NA,7.6,191,29,15,480,74.986,0.5235,NA,NA,143.2397326,NA,NA,NA,NA,134.62,0.908263851663257,0.845613053704862,84.709,1.55054762069872,1.11410257460031,NA
"386","Kerr_2020_03",2021,"Kerr_i_09","i","c3","c3_forb",NA,7.6,191,29,15,480,32.016,0.1557,NA,NA,205.6262042,NA,NA,NA,NA,134.62,0.908263851663257,0.845613053704862,84.709,1.55054762069872,1.11410257460031,NA
"387","Kerr_2020_03",2021,"Kerr_i_10","i","c3","c3_forb",NA,7.6,191,29,15,480,7.809,0.0698,NA,NA,111.8767908,NA,NA,NA,NA,134.62,0.908263851663257,0.845613053704862,84.709,1.55054762069872,1.11410257460031,NA
"388","Kerr_2020_03",2021,"Kerr_i_11","i","c3","c3_forb",NA,7.6,191,29,15,480,10.066,0.0793,NA,NA,126.9356873,NA,NA,NA,NA,134.62,0.908263851663257,0.845613053704862,84.709,1.55054762069872,1.11410257460031,NA
"389","Kerr_2020_03",2021,"Kerr_i_12","i","c3","c3_forb",NA,7.6,191,29,15,480,12.81,0.0934,NA,NA,137.1520343,NA,NA,NA,NA,134.62,0.908263851663257,0.845613053704862,84.709,1.55054762069872,1.11410257460031,NA
"390","Kerr_2020_03",2021,"Kerr_i_13","i","c3","c3_forb","ASSY",7.6,191,29,15,480,20.942,0.1426,NA,NA,146.858345,NA,NA,NA,NA,134.62,0.908263851663257,0.845613053704862,84.709,1.55054762069872,1.11410257460031,NA
"391","Kerr_2020_03",2021,"Kerr_i_14","i","c3","c3_forb","ASSY",7.6,191,29,15,480,43.392,0.2951,NA,NA,147.0416808,NA,NA,NA,NA,134.62,0.908263851663257,0.845613053704862,84.709,1.55054762069872,1.11410257460031,NA
"392","Kerr_2020_03",2021,"Kerr_i_15","i","c3","c3_forb","ASSY",7.6,191,29,15,480,26.991,0.1665,NA,NA,162.1081081,NA,NA,NA,NA,134.62,0.908263851663257,0.845613053704862,84.709,1.55054762069872,1.11410257460031,NA
"393","Menard_2020_01",2020,"Menard_i_01","i","c3","c3_forb","AMAR2",7.5,141,2,10,670,2.52,0.0412,2.44,39.72,61.15,149.21,16.28,-29.86,4.88,62.738,-1.27039871469969,0.348474278911602,77.216,1.3515530128261,0.929292109996306,0.802337624475694
"394","Menard_2020_01",2020,"Menard_i_02","i","c3","c3_forb","AMAR2",7.5,141,2,10,670,4.35,0.0607,2.78,40.73,71.62,199.1,14.65,-29.75,4.83,62.738,-1.27039871469969,0.348474278911602,77.216,1.3515530128261,0.929292109996306,0.797208091154319
"395","Menard_2020_01",2020,"Menard_i_03","i","c3","c3_forb","AMAR2",7.5,141,2,10,670,2.22,0.0272,2.52,39.03,81.44,205.23,15.49,-29.75,5.66,62.738,-1.27039871469969,0.348474278911602,77.216,1.3515530128261,0.929292109996306,0.797208091154319
"396","Menard_2020_01",2020,"Menard_i_04","i","c3","c3_shrub","PRGL2",7.5,141,2,10,670,3.5,0.0554,2.31,46.91,63.25,146.11,20.31,-27.75,0.8,62.738,-1.27039871469969,0.348474278911602,77.216,1.3515530128261,0.929292109996306,0.704146253217038
"397","Menard_2020_01",2020,"Menard_i_05","i","c3","c3_shrub","PRGL2",7.5,141,2,10,670,1.98,0.0302,2.68,45.75,65.55,175.67,17.07,-26.76,0.21,62.738,-1.27039871469969,0.348474278911602,77.216,1.3515530128261,0.929292109996306,0.658222166775842
"398","Menard_2020_01",2020,"Menard_i_06","i","c3","c3_shrub","PRGL2",7.5,141,2,10,670,4.31,0.071,2.84,46.99,60.64,172.22,16.55,-27.79,1.12,62.738,-1.27039871469969,0.348474278911602,77.216,1.3515530128261,0.929292109996306,0.706003737675306
"399","Menard_2020_01",2020,"Menard_i_07","i","c3","c3_forb","HEAN 3",7.5,141,2,10,670,8.64,0.0653,1.83,34.05,132.3,242.11,18.61,-28.13,1.02,62.738,-1.27039871469969,0.348474278911602,77.216,1.3515530128261,0.929292109996306,0.721798528901176
"400","Menard_2020_01",2020,"Menard_i_08","i","c3","c3_forb","HEAN 3",7.5,141,2,10,670,5.52,0.0402,2.15,34.16,137.41,295.43,15.89,-29.16,0.71,62.738,-1.27039871469969,0.348474278911602,77.216,1.3515530128261,0.929292109996306,0.76971497723165
"401","Menard_2020_01",2020,"Menard_i_09","i","c3","c3_forb","HEAN 3",7.5,141,2,10,670,14.87,0.1594,1.91,32.13,93.27,178.15,16.82,-28.11,1.74,62.738,-1.27039871469969,0.348474278911602,77.216,1.3515530128261,0.929292109996306,0.720869117622019
"402","Menard_2020_01",2020,"Menard_i_10","i","c3","c3_graminoid","NALE3",7.5,141,2,10,670,4.45,0.0521,1.47,44.46,85.38,125.51,30.24,-27.6,1.58,62.738,-1.27039871469969,0.348474278911602,77.216,1.3515530128261,0.929292109996306,0.697182047520413
"403","Menard_2020_01",2020,"Menard_i_11","i","c3","c3_graminoid","NALE3",7.5,141,2,10,670,12.63,0.2546,1.57,41.03,49.62,77.9,26.13,-28.26,1.38,62.738,-1.27039871469969,0.348474278911602,77.216,1.3515530128261,0.929292109996306,0.727840634744973
"404","Menard_2020_01",2020,"Menard_i_12","i","c3","c3_graminoid","NALE3",7.5,141,2,10,670,6.75,0.1199,1.43,41.24,56.29,80.49,28.84,-26.97,1.73,62.738,-1.27039871469969,0.348474278911602,77.216,1.3515530128261,0.929292109996306,0.667955830700906
"405","Menard_2020_01",2020,"Menard_i_13","i","c3","c3_forb","AMAR2",7.5,141,2,10,670,6.44,0.1677,1.3,47.26,38.41,49.93,36.35,-28.83,3.26,62.738,-1.27039871469969,0.348474278911602,77.216,1.3515530128261,0.929292109996306,0.754352040112916
"406","Menard_2020_01",2020,"Menard_i_15","i","c3","c3_forb","AMAR2",7.5,141,2,10,670,3.04,0.0735,1.35,47.06,41.33,55.8,34.86,-28.71,2.56,62.738,-1.27039871469969,0.348474278911602,77.216,1.3515530128261,0.929292109996306,0.748768105767925
"407","Menard_2020_01",2020,"Menard_p_1a","p","c3","c3_forb",NA,7.6,115,6,8,569,6.68,0.0789,1.96,35.98,84.64,165.89,18.36,-28.47,2.1,50.546,-1.53459895742329,0.267083636469468,29.464,0.0514179261557177,0.260973384401846,0.73760437532661
"408","Menard_2020_01",2020,"Menard_p_1b","p","c3","c3_forb","SOEL",7.6,115,6,8,569,5.59,0.0768,3.55,45.13,72.83,258.55,12.71,-29.05,5.36,50.546,-1.53459895742329,0.267083636469468,29.464,0.0514179261557177,0.260973384401846,0.764592837869307
"409","Menard_2020_01",2020,"Menard_p_1c","p","c3","c3_forb","AMAR2",7.6,115,6,8,569,5.23,0.0972,1.63,43.42,53.8,87.69,26.64,-28.93,3.57,50.546,-1.53459895742329,0.267083636469468,29.464,0.0514179261557177,0.260973384401846,0.759006372953619
"410","Menard_2020_01",2020,"Menard_p_1d","p","c3","c3_forb",NA,7.6,115,6,8,569,3.86,0.0337,2.74,36.21,114.62,314.06,13.22,-28.08,1.82,50.546,-1.53459895742329,0.267083636469468,29.464,0.0514179261557177,0.260973384401846,0.719475072423019
"411","Menard_2020_01",2020,"Menard_p_1e","p","c4","c4_graminoid",NA,7.6,115,6,8,569,5.37,0.0457,2.05,43.05,117.54,240.96,21,-13.32,1.18,50.546,-1.53459895742329,0.267083636469468,29.464,0.0514179261557177,0.260973384401846,0.0438857977642732
"412","Menard_2020_01",2020,"Menard_p_2a","p","c3","c3_forb",NA,7.6,115,6,8,569,3.39,0.022,5.02,37.74,154.03,773.23,7.52,-30.59,2.47,50.546,-1.53459895742329,0.267083636469468,29.464,0.0514179261557177,0.260973384401846,0.836408570015171
